Transaction ID,Staff,Date,Item,Amount
617,Khan,2020/06/21,Pastry,7.49
618,Khan,2020/06/21,Coffee,4.37
619,Khan,2020/06/21,Pastry,7.49
620,Khan,2020/06/21,Tea,3.29
621,Khan,2020/06/21,Jam,12.89
622,Khan,2020/06/21,Jam,12.89
623,Khan,2020/06/21,Jam,12.89
624,Khan,2020/06/21,Bread,5.92
625,Khan,2020/06/21,Jam,12.89
626,Khan,2020/06/21,Jam,12.89
627,Khan,2020/06/21,Pastry,7.49
628,Khan,2020/06/21,Bread,5.92
629,Khan,2020/06/21,Pastry,7.49
630,Khan,2020/06/21,Tea,3.29
631,Khan,2020/06/21,Jam,12.89
632,Khan,2020/06/21,Bread,5.92
633,Khan,2020/06/21,Bread,5.92
634,Khan,2020/06/21,Tea,3.29
635,Khan,2020/06/21,Pastry,7.49
636,Khan,2020/06/21,Pastry,7.49
637,Khan,2020/06/21,Bread,5.92
638,Khan,2020/06/21,Jam,12.89
639,Khan,2020/06/21,Jam,12.89
640,Khan,2020/06/21,Tea,3.29
641,Khan,2020/06/21,Cake,8.73
642,Khan,2020/06/21,Jam,12.89
643,Khan,2020/06/21,Cake,8.73
644,Khan,2020/06/21,Jam,12.89
645,Khan,2020/06/21,Bread,5.92
646,Khan,2020/06/21,Pastry,7.49
647,Khan,2020/06/21,Tea,3.29
648,Khan,2020/06/21,Cake,8.73
649,Khan,2020/06/21,Cake,8.73
650,Khan,2020/06/21,Tea,3.29
651,Khan,2020/06/21,Bread,5.92
652,Khan,2020/06/21,Jam,12.89
653,Khan,2020/06/21,Tea,3.29
654,Khan,2020/06/21,Bread,5.92
655,The Hood,2020/06/22,Tea,3.29
656,The Hood,2020/06/22,Bread,5.92
657,The Hood,2020/06/22,Bread,5.92
658,The Hood,2020/06/22,Coffee,4.37
659,The Hood,2020/06/22,Tea,3.29
660,The Hood,2020/06/22,Coffee,4.37
661,The Hood,2020/06/22,Coffee,4.37
662,The Hood,2020/06/22,Cake,8.73
663,The Hood,2020/06/22,Coffee,4.37
664,The Hood,2020/06/22,Tea,3.29
665,The Hood,2020/06/22,Cake,8.73
666,The Hood,2020/06/22,Tea,3.29
667,The Hood,2020/06/22,Coffee,4.37
668,The Hood,2020/06/22,Bread,5.92
669,The Hood,2020/06/22,Pastry,7.49
670,The Hood,2020/06/22,Jam,12.89
671,The Hood,2020/06/22,Pastry,7.49
672,The Hood,2020/06/22,Cake,8.73
673,The Hood,2020/06/22,Pastry,7.49
674,The Hood,2020/06/22,Bread,5.92
675,The Hood,2020/06/22,Jam,12.89
676,The Hood,2020/06/22,Cake,8.73
677,The Hood,2020/06/22,Bread,5.92
678,The Hood,2020/06/22,Pastry,7.49
679,The Hood,2020/06/22,Jam,12.89
680,The Hood,2020/06/22,Coffee,4.37
681,The Hood,2020/06/22,Tea,3.29
682,The Hood,2020/06/22,Jam,12.89
683,The Hood,2020/06/22,Cake,8.73
684,The Hood,2020/06/22,Cake,8.73
685,The Hood,2020/06/22,Cake,8.73
686,The Hood,2020/06/22,Cake,8.73
687,The Hood,2020/06/22,Pastry,7.49
688,The Hood,2020/06/22,Coffee,4.37
689,The Hood,2020/06/22,Coffee,4.37
690,The Hood,2020/06/22,Bread,5.92
691,The Hood,2020/06/22,Bread,5.92
692,The Hood,2020/06/22,Coffee,4.37
693,The Hood,2020/06/22,Pastry,7.49
694,The Hood,2020/06/22,Jam,12.89
695,The Hood,2020/06/22,Bread,5.92
696,The Hood,2020/06/22,Cake,8.73
697,The Hood,2020/06/22,Bread,5.92
698,The Hood,2020/06/22,Pastry,7.49
699,The Hood,2020/06/22,Tea,3.29
700,The Hood,2020/06/22,Jam,12.89
701,The Hood,2020/06/22,Jam,12.89
702,The Hood,2020/06/22,Cake,8.73
703,The Hood,2020/06/22,Pastry,7.49
704,The Hood,2020/06/22,Jam,12.89
705,The Hood,2020/06/22,Tea,3.29
706,The Hood,2020/06/22,Tea,3.29
707,The Hood,2020/06/22,Bread,5.92
708,The Hood,2020/06/22,Pastry,7.49
709,The Hood,2020/06/22,Coffee,4.37
710,The Hood,2020/06/22,Bread,5.92
711,The Hood,2020/06/22,Pastry,7.49
712,The Hood,2020/06/22,Tea,3.29
713,The Hood,2020/06/22,Pastry,7.49
714,The Hood,2020/06/22,Bread,5.92
715,The Hood,2020/06/22,Tea,3.29
716,The Hood,2020/06/22,Coffee,4.37
717,The Hood,2020/06/22,Cake,8.73
718,The Hood,2020/06/22,Cake,8.73
719,The Hood,2020/06/22,Jam,12.89
720,The Hood,2020/06/22,Tea,3.29
721,The Hood,2020/06/22,Jam,12.89
722,The Hood,2020/06/22,Tea,3.29
723,The Hood,2020/06/22,Bread,5.92
724,The Hood,2020/06/22,Coffee,4.37
725,The Hood,2020/06/22,Cake,8.73
726,The Hood,2020/06/22,Jam,12.89
727,The Hood,2020/06/22,Coffee,4.37
728,The Hood,2020/06/22,Coffee,4.37
729,The Hood,2020/06/22,Jam,12.89
730,The Hood,2020/06/22,Tea,3.29
731,The Hood,2020/06/22,Jam,12.89
732,The Hood,2020/06/22,Bread,5.92
733,The Hood,2020/06/22,Coffee,4.37
734,The Hood,2020/06/22,Jam,12.89
735,The Hood,2020/06/22,Tea,3.29
736,The Hood,2020/06/22,Pastry,7.49
737,The Hood,2020/06/22,Pastry,7.49
738,The Hood,2020/06/22,Jam,12.89
739,The Hood,2020/06/22,Coffee,4.37
740,The Hood,2020/06/22,Coffee,4.37
741,The Hood,2020/06/22,Pastry,7.49
742,The Hood,2020/06/22,Bread,5.92
743,The Hood,2020/06/22,Jam,12.89
744,The Hood,2020/06/22,Cake,8.73
745,The Hood,2020/06/22,Cake,8.73
746,The Hood,2020/06/22,Cake,8.73
747,The Hood,2020/06/22,Tea,3.29
748,The Hood,2020/06/22,Jam,12.89
749,The Hood,2020/06/22,Coffee,4.37
750,The Hood,2020/06/22,Coffee,4.37
751,The Hood,2020/06/22,Tea,3.29
752,The Hood,2020/06/22,Cake,8.73
753,The Hood,2020/06/22,Jam,12.89
754,The Hood,2020/06/22,Bread,5.92
755,The Hood,2020/06/22,Bread,5.92
756,The Hood,2020/06/22,Tea,3.29
757,The Hood,2020/06/22,Jam,12.89
758,The Hood,2020/06/22,Coffee,4.37
759,The Hood,2020/06/22,Tea,3.29
760,The Hood,2020/06/22,Coffee,4.37
761,The Hood,2020/06/22,Jam,12.89
762,The Hood,2020/06/22,Bread,5.92
763,The Hood,2020/06/22,Coffee,4.37
764,The Hood,2020/06/22,Pastry,7.49
765,The Hood,2020/06/22,Cake,8.73
766,The Hood,2020/06/22,Tea,3.29
767,The Hood,2020/06/22,Pastry,7.49
768,The Hood,2020/06/22,Cake,8.73
769,Dr Claw,2020/06/23,Coffee,4.37
770,Dr Claw,2020/06/23,Cake,8.73
771,Dr Claw,2020/06/23,Tea,3.29
772,Dr Claw,2020/06/23,Bread,5.92
773,Dr Claw,2020/06/23,Pastry,7.49
774,Dr Claw,2020/06/23,Pastry,7.49
775,Dr Claw,2020/06/23,Pastry,7.49
776,Ariana,2020/06/24,Cake,8.73
777,Ariana,2020/06/24,Jam,12.89
778,Ariana,2020/06/24,Tea,3.29
779,Ariana,2020/06/24,Coffee,4.37
780,Ariana,2020/06/24,Tea,3.29
781,Ariana,2020/06/24,Pastry,7.49
782,Ariana,2020/06/24,Jam,12.89
783,Ariana,2020/06/24,Jam,12.89
784,Ariana,2020/06/24,Bread,5.92
785,Ariana,2020/06/24,Coffee,4.37
786,Ariana,2020/06/24,Pastry,7.49
787,Ariana,2020/06/24,Cake,8.73
788,Ariana,2020/06/24,Pastry,7.49
789,Cersai,2020/06/25,Bread,5.92
790,Cersai,2020/06/25,Jam,12.89
791,Anakin,2020/06/26,Jam,12.89
792,Anakin,2020/06/26,Jam,12.89
793,Anakin,2020/06/26,Bread,5.92
794,Anakin,2020/06/26,Coffee,4.37
795,Anakin,2020/06/26,Tea,3.29
796,Anakin,2020/06/26,Bread,5.92
797,Anakin,2020/06/26,Pastry,7.49
798,Anakin,2020/06/26,Cake,8.73
799,Anakin,2020/06/26,Pastry,7.49
800,Anakin,2020/06/26,Coffee,4.37
801,Anakin,2020/06/26,Bread,5.92
802,Anakin,2020/06/26,Tea,3.29
803,Anakin,2020/06/26,Jam,12.89
804,Anakin,2020/06/26,Tea,3.29
805,Anakin,2020/06/26,Coffee,4.37
806,Anakin,2020/06/26,Jam,12.89
807,Anakin,2020/06/26,Jam,12.89
808,Anakin,2020/06/26,Coffee,4.37
809,Anakin,2020/06/26,Jam,12.89
810,Anakin,2020/06/26,Tea,3.29
811,Anakin,2020/06/26,Cake,8.73
812,Anakin,2020/06/26,Cake,8.73
813,Anakin,2020/06/26,Tea,3.29
814,Karen,2020/06/27,Jam,12.89
815,Karen,2020/06/27,Bread,5.92
816,Karen,2020/06/27,Cake,8.73
817,Karen,2020/06/27,Coffee,4.37
818,Karen,2020/06/27,Bread,5.92
819,Karen,2020/06/27,Cake,8.73
820,Karen,2020/06/27,Bread,5.92
821,Karen,2020/06/27,Bread,5.92
822,Karen,2020/06/27,Jam,12.89
823,Karen,2020/06/27,Bread,5.92
824,Karen,2020/06/27,Jam,12.89
825,Karen,2020/06/27,Pastry,7.49
826,Karen,2020/06/27,Pastry,7.49
827,Karen,2020/06/27,Tea,3.29
828,Karen,2020/06/27,Bread,5.92
829,Karen,2020/06/27,Tea,3.29
830,Karen,2020/06/27,Cake,8.73
831,Karen,2020/06/27,Jam,12.89
832,Karen,2020/06/27,Bread,5.92
833,Karen,2020/06/27,Coffee,4.37
834,Karen,2020/06/27,Bread,5.92
835,Karen,2020/06/27,Bread,5.92
836,Karen,2020/06/27,Tea,3.29
837,Karen,2020/06/27,Bread,5.92
838,Khan,2020/06/28,Cake,8.73
839,Khan,2020/06/28,Cake,8.73
840,Khan,2020/06/28,Coffee,4.37
841,Khan,2020/06/28,Coffee,4.37
842,Khan,2020/06/28,Bread,5.92
843,Khan,2020/06/28,Coffee,4.37
844,Khan,2020/06/28,Cake,8.73
845,Khan,2020/06/28,Tea,3.29
846,Khan,2020/06/28,Cake,8.73
847,Khan,2020/06/28,Pastry,7.49
848,Khan,2020/06/28,Bread,5.92
849,Khan,2020/06/28,Coffee,4.37
850,Khan,2020/06/28,Tea,3.29
851,Khan,2020/06/28,Bread,5.92
852,Khan,2020/06/28,Jam,12.89
853,Khan,2020/06/28,Bread,5.92
854,Khan,2020/06/28,Cake,8.73
855,Khan,2020/06/28,Cake,8.73
856,Khan,2020/06/28,Jam,12.89
857,Khan,2020/06/28,Bread,5.92
858,Khan,2020/06/28,Cake,8.73
859,Khan,2020/06/28,Bread,5.92
860,Khan,2020/06/28,Pastry,7.49
861,Khan,2020/06/28,Coffee,4.37
862,Khan,2020/06/28,Cake,8.73
863,Khan,2020/06/28,Tea,3.29
864,Khan,2020/06/28,Jam,12.89
865,Khan,2020/06/28,Cake,8.73
866,The Hood,2020/06/29,Bread,5.92
867,The Hood,2020/06/29,Cake,8.73
868,The Hood,2020/06/29,Cake,8.73
869,The Hood,2020/06/29,Cake,8.73
870,The Hood,2020/06/29,Coffee,4.37
871,The Hood,2020/06/29,Jam,12.89
872,The Hood,2020/06/29,Tea,3.29
873,The Hood,2020/06/29,Tea,3.29
874,The Hood,2020/06/29,Coffee,4.37
875,The Hood,2020/06/29,Cake,8.73
876,The Hood,2020/06/29,Jam,12.89
877,The Hood,2020/06/29,Coffee,4.37
878,The Hood,2020/06/29,Tea,3.29
879,The Hood,2020/06/29,Cake,8.73
880,The Hood,2020/06/29,Jam,12.89
881,The Hood,2020/06/29,Jam,12.89
882,The Hood,2020/06/29,Coffee,4.37
883,The Hood,2020/06/29,Bread,5.92
884,The Hood,2020/06/29,Jam,12.89
885,The Hood,2020/06/29,Jam,12.89
886,The Hood,2020/06/29,Cake,8.73
887,The Hood,2020/06/29,Bread,5.92
888,The Hood,2020/06/29,Coffee,4.37
889,The Hood,2020/06/29,Cake,8.73
890,The Hood,2020/06/29,Jam,12.89
891,The Hood,2020/06/29,Pastry,7.49
892,The Hood,2020/06/29,Jam,12.89
893,The Hood,2020/06/29,Bread,5.92
894,The Hood,2020/06/29,Tea,3.29
895,The Hood,2020/06/29,Tea,3.29
896,Dr Claw,2020/06/30,Jam,12.89
897,Dr Claw,2020/06/30,Cake,8.73
898,Dr Claw,2020/06/30,Cake,8.73
899,Dr Claw,2020/06/30,Pastry,7.49
900,Dr Claw,2020/06/30,Jam,12.89
901,Dr Claw,2020/06/30,Cake,8.73
902,Dr Claw,2020/06/30,Jam,12.89
903,Dr Claw,2020/06/30,Cake,8.73
904,Dr Claw,2020/06/30,Pastry,7.49
905,Dr Claw,2020/06/30,Coffee,4.37
906,Dr Claw,2020/06/30,Bread,5.92
907,Dr Claw,2020/06/30,Tea,3.29
908,Dr Claw,2020/06/30,Cake,8.73
909,Dr Claw,2020/06/30,Pastry,7.49
910,Dr Claw,2020/06/30,Tea,3.29
911,Dr Claw,2020/06/30,Jam,12.89
912,Dr Claw,2020/06/30,Coffee,4.37
913,Dr Claw,2020/06/30,Coffee,4.37
914,Dr Claw,2020/06/30,Coffee,4.37
915,Dr Claw,2020/06/30,Cake,8.73
916,Ariana,2020/07/01,Bread,5.92
917,Ariana,2020/07/01,Jam,12.89
918,Ariana,2020/07/01,Coffee,4.37
919,Ariana,2020/07/01,Bread,5.92
920,Ariana,2020/07/01,Coffee,4.37
921,Ariana,2020/07/01,Cake,8.73
922,Cersai,2020/07/02,Cake,8.73
923,Cersai,2020/07/02,Bread,5.92
924,Cersai,2020/07/02,Coffee,4.37
925,Cersai,2020/07/02,Bread,5.92
926,Cersai,2020/07/02,Bread,5.92
927,Cersai,2020/07/02,Tea,3.29
928,Cersai,2020/07/02,Coffee,4.37
929,Cersai,2020/07/02,Bread,5.92
930,Cersai,2020/07/02,Coffee,4.37
931,Cersai,2020/07/02,Jam,12.89
932,Cersai,2020/07/02,Pastry,7.49
933,Cersai,2020/07/02,Tea,3.29
934,Cersai,2020/07/02,Tea,3.29
935,Cersai,2020/07/02,Tea,3.29
936,Cersai,2020/07/02,Cake,8.73
937,Cersai,2020/07/02,Bread,5.92
938,Cersai,2020/07/02,Coffee,4.37
939,Cersai,2020/07/02,Jam,12.89
940,Cersai,2020/07/02,Jam,12.89
941,Cersai,2020/07/02,Pastry,7.49
942,Cersai,2020/07/02,Tea,3.29
943,Cersai,2020/07/02,Coffee,4.37
944,Cersai,2020/07/02,Coffee,4.37
945,Cersai,2020/07/02,Cake,8.73
946,Cersai,2020/07/02,Pastry,7.49
947,Cersai,2020/07/02,Tea,3.29
948,Cersai,2020/07/02,Pastry,7.49
949,Cersai,2020/07/02,Jam,12.89
950,Anakin,2020/07/03,Jam,12.89
951,Anakin,2020/07/03,Coffee,4.37
952,Anakin,2020/07/03,Bread,5.92
953,Anakin,2020/07/03,Pastry,7.49
954,Anakin,2020/07/03,Cake,8.73
955,Anakin,2020/07/03,Coffee,4.37
956,Anakin,2020/07/03,Coffee,4.37
957,Anakin,2020/07/03,Pastry,7.49
958,Anakin,2020/07/03,Cake,8.73
959,Anakin,2020/07/03,Tea,3.29
960,Anakin,2020/07/03,Jam,12.89
961,Anakin,2020/07/03,Tea,3.29
962,Anakin,2020/07/03,Tea,3.29
963,Anakin,2020/07/03,Bread,5.92
964,Anakin,2020/07/03,Pastry,7.49
965,Anakin,2020/07/03,Bread,5.92
966,Anakin,2020/07/03,Tea,3.29
967,Karen,2020/07/04,Coffee,4.37
968,Karen,2020/07/04,Cake,8.73
969,Karen,2020/07/04,Jam,12.89
970,Karen,2020/07/04,Coffee,4.37
971,Karen,2020/07/04,Jam,12.89
972,Karen,2020/07/04,Pastry,7.49
973,Karen,2020/07/04,Coffee,4.37
974,Karen,2020/07/04,Pastry,7.49
975,Karen,2020/07/04,Pastry,7.49
976,Karen,2020/07/04,Jam,12.89
977,Karen,2020/07/04,Tea,3.29
978,Karen,2020/07/04,Tea,3.29
979,Karen,2020/07/04,Jam,12.89
980,Karen,2020/07/04,Bread,5.92
981,Khan,2020/07/05,Tea,3.29
982,Khan,2020/07/05,Cake,8.73
983,Khan,2020/07/05,Cake,8.73
984,Khan,2020/07/05,Bread,5.92
985,Khan,2020/07/05,Pastry,7.49
986,Khan,2020/07/05,Jam,12.89
987,Khan,2020/07/05,Pastry,7.49
988,Khan,2020/07/05,Bread,5.92
989,Khan,2020/07/05,Jam,12.89
990,Khan,2020/07/05,Bread,5.92
991,Khan,2020/07/05,Tea,3.29
992,Khan,2020/07/05,Bread,5.92
993,Khan,2020/07/05,Pastry,7.49
994,Khan,2020/07/05,Coffee,4.37
995,Khan,2020/07/05,Bread,5.92
996,The Hood,2020/07/06,Cake,8.73
997,The Hood,2020/07/06,Tea,3.29
998,The Hood,2020/07/06,Tea,3.29
999,The Hood,2020/07/06,Bread,5.92
1000,The Hood,2020/07/06,Pastry,7.49
1001,The Hood,2020/07/06,Cake,8.73
1002,The Hood,2020/07/06,Tea,3.29
1003,The Hood,2020/07/06,Pastry,7.49
1004,The Hood,2020/07/06,Pastry,7.49
1005,The Hood,2020/07/06,Coffee,4.37
1006,The Hood,2020/07/06,Pastry,7.49
1007,The Hood,2020/07/06,Pastry,7.49
1008,The Hood,2020/07/06,Bread,5.92
1009,The Hood,2020/07/06,Tea,3.29
1010,The Hood,2020/07/06,Coffee,4.37
1011,The Hood,2020/07/06,Bread,5.92
1012,The Hood,2020/07/06,Pastry,7.49
1013,The Hood,2020/07/06,Pastry,7.49
1014,The Hood,2020/07/06,Coffee,4.37
1015,The Hood,2020/07/06,Coffee,4.37
1016,The Hood,2020/07/06,Cake,8.73
1017,The Hood,2020/07/06,Cake,8.73
1018,The Hood,2020/07/06,Pastry,7.49
1019,The Hood,2020/07/06,Cake,8.73
1020,The Hood,2020/07/06,Cake,8.73
1021,The Hood,2020/07/06,Cake,8.73
1022,The Hood,2020/07/06,Pastry,7.49
1023,The Hood,2020/07/06,Pastry,7.49
1024,The Hood,2020/07/06,Bread,5.92
1025,The Hood,2020/07/06,Jam,12.89
1026,The Hood,2020/07/06,Bread,5.92
1027,The Hood,2020/07/06,Pastry,7.49
1028,The Hood,2020/07/06,Pastry,7.49
1029,The Hood,2020/07/06,Pastry,7.49
1030,The Hood,2020/07/06,Cake,8.73
1031,The Hood,2020/07/06,Tea,3.29
1032,The Hood,2020/07/06,Tea,3.29
1033,The Hood,2020/07/06,Pastry,7.49
1034,The Hood,2020/07/06,Bread,5.92
1035,The Hood,2020/07/06,Tea,3.29
1036,The Hood,2020/07/06,Jam,12.89
1037,The Hood,2020/07/06,Cake,8.73
1038,The Hood,2020/07/06,Coffee,4.37
1039,The Hood,2020/07/06,Tea,3.29
1040,The Hood,2020/07/06,Bread,5.92
1041,The Hood,2020/07/06,Cake,8.73
1042,The Hood,2020/07/06,Tea,3.29
1043,The Hood,2020/07/06,Bread,5.92
1044,The Hood,2020/07/06,Bread,5.92
1045,The Hood,2020/07/06,Coffee,4.37
1046,The Hood,2020/07/06,Pastry,7.49
1047,The Hood,2020/07/06,Pastry,7.49
1048,The Hood,2020/07/06,Pastry,7.49
1049,The Hood,2020/07/06,Jam,12.89
1050,The Hood,2020/07/06,Bread,5.92
1051,The Hood,2020/07/06,Bread,5.92
1052,The Hood,2020/07/06,Cake,8.73
1053,The Hood,2020/07/06,Coffee,4.37
1054,The Hood,2020/07/06,Cake,8.73
1055,The Hood,2020/07/06,Coffee,4.37
1056,The Hood,2020/07/06,Tea,3.29
1057,The Hood,2020/07/06,Pastry,7.49
1058,The Hood,2020/07/06,Cake,8.73
1059,The Hood,2020/07/06,Coffee,4.37
1060,The Hood,2020/07/06,Pastry,7.49
1061,The Hood,2020/07/06,Tea,3.29
1062,Dr Claw,2020/07/07,Jam,12.89
1063,Dr Claw,2020/07/07,Bread,5.92
1064,Dr Claw,2020/07/07,Bread,5.92
1065,Ariana,2020/07/08,Bread,5.92
1066,Ariana,2020/07/08,Jam,12.89
1067,Ariana,2020/07/08,Jam,12.89
1068,Ariana,2020/07/08,Coffee,4.37
1069,Ariana,2020/07/08,Pastry,7.49
1070,Ariana,2020/07/08,Tea,3.29
1071,Ariana,2020/07/08,Bread,5.92
1072,Ariana,2020/07/08,Cake,8.73
1073,Ariana,2020/07/08,Cake,8.73
1074,Ariana,2020/07/08,Coffee,4.37
1075,Ariana,2020/07/08,Pastry,7.49
1076,Ariana,2020/07/08,Pastry,7.49
1077,Ariana,2020/07/08,Cake,8.73
1078,Ariana,2020/07/08,Tea,3.29
1079,Cersai,2020/07/09,Jam,12.89
1080,Cersai,2020/07/09,Pastry,7.49
1081,Cersai,2020/07/09,Cake,8.73
1082,Cersai,2020/07/09,Pastry,7.49
1083,Cersai,2020/07/09,Jam,12.89
1084,Cersai,2020/07/09,Coffee,4.37
1085,Cersai,2020/07/09,Jam,12.89
1086,Cersai,2020/07/09,Tea,3.29
1087,Cersai,2020/07/09,Tea,3.29
1088,Cersai,2020/07/09,Cake,8.73
1089,Cersai,2020/07/09,Tea,3.29
1090,Anakin,2020/07/10,Bread,5.92
1091,Anakin,2020/07/10,Coffee,4.37
1092,Anakin,2020/07/10,Cake,8.73
1093,Anakin,2020/07/10,Cake,8.73
1094,Anakin,2020/07/10,Tea,3.29
1095,Anakin,2020/07/10,Jam,12.89
1096,Anakin,2020/07/10,Coffee,4.37
1097,Anakin,2020/07/10,Tea,3.29
1098,Anakin,2020/07/10,Jam,12.89
1099,Anakin,2020/07/10,Jam,12.89
1100,Anakin,2020/07/10,Bread,5.92
1101,Anakin,2020/07/10,Pastry,7.49
1102,Anakin,2020/07/10,Tea,3.29
1103,Anakin,2020/07/10,Bread,5.92
1104,Anakin,2020/07/10,Jam,12.89
1105,Anakin,2020/07/10,Jam,12.89
1106,Anakin,2020/07/10,Cake,8.73
1107,Anakin,2020/07/10,Bread,5.92
1108,Anakin,2020/07/10,Pastry,7.49
1109,Anakin,2020/07/10,Tea,3.29
1110,Anakin,2020/07/10,Jam,12.89
1111,Anakin,2020/07/10,Cake,8.73
1112,Anakin,2020/07/10,Coffee,4.37
1113,Anakin,2020/07/10,Tea,3.29
1114,Anakin,2020/07/10,Bread,5.92
1115,Anakin,2020/07/10,Cake,8.73
1116,Anakin,2020/07/10,Coffee,4.37
1117,Anakin,2020/07/10,Bread,5.92
1118,Karen,2020/07/11,Tea,3.29
1119,Karen,2020/07/11,Jam,12.89
1120,Karen,2020/07/11,Pastry,7.49
1121,Karen,2020/07/11,Jam,12.89
1122,Karen,2020/07/11,Bread,5.92
1123,Karen,2020/07/11,Coffee,4.37
1124,Karen,2020/07/11,Bread,5.92
1125,Karen,2020/07/11,Pastry,7.49
1126,Karen,2020/07/11,Bread,5.92
1127,Karen,2020/07/11,Pastry,7.49
1128,Karen,2020/07/11,Bread,5.92
1129,Karen,2020/07/11,Pastry,7.49
1130,Karen,2020/07/11,Pastry,7.49
1131,Karen,2020/07/11,Jam,12.89
1132,Khan,2020/07/12,Tea,3.29
1133,Khan,2020/07/12,Coffee,4.37
1134,Khan,2020/07/12,Pastry,7.49
1135,Khan,2020/07/12,Jam,12.89
1136,Khan,2020/07/12,Tea,3.29
1137,The Hood,2020/07/13,Cake,8.73
1138,The Hood,2020/07/13,Tea,3.29
1139,The Hood,2020/07/13,Cake,8.73
1140,The Hood,2020/07/13,Jam,12.89
1141,The Hood,2020/07/13,Bread,5.92
1142,The Hood,2020/07/13,Cake,8.73
1143,The Hood,2020/07/13,Jam,12.89
1144,The Hood,2020/07/13,Jam,12.89
1145,The Hood,2020/07/13,Bread,5.92
1146,The Hood,2020/07/13,Bread,5.92
1147,The Hood,2020/07/13,Cake,8.73
1148,The Hood,2020/07/13,Jam,12.89
1149,The Hood,2020/07/13,Cake,8.73
1150,The Hood,2020/07/13,Cake,8.73
1151,The Hood,2020/07/13,Cake,8.73
1152,The Hood,2020/07/13,Tea,3.29
1153,The Hood,2020/07/13,Tea,3.29
1154,The Hood,2020/07/13,Pastry,7.49
1155,The Hood,2020/07/13,Tea,3.29
1156,The Hood,2020/07/13,Coffee,4.37
1157,The Hood,2020/07/13,Cake,8.73
1158,The Hood,2020/07/13,Jam,12.89
1159,The Hood,2020/07/13,Cake,8.73
1160,The Hood,2020/07/13,Pastry,7.49
1161,The Hood,2020/07/13,Bread,5.92
1162,The Hood,2020/07/13,Bread,5.92
1163,The Hood,2020/07/13,Tea,3.29
1164,The Hood,2020/07/13,Pastry,7.49
1165,The Hood,2020/07/13,Cake,8.73
1166,The Hood,2020/07/13,Tea,3.29
1167,The Hood,2020/07/13,Cake,8.73
1168,The Hood,2020/07/13,Jam,12.89
1169,The Hood,2020/07/13,Pastry,7.49
1170,The Hood,2020/07/13,Tea,3.29
1171,The Hood,2020/07/13,Cake,8.73
1172,The Hood,2020/07/13,Tea,3.29
1173,The Hood,2020/07/13,Coffee,4.37
1174,The Hood,2020/07/13,Tea,3.29
1175,The Hood,2020/07/13,Jam,12.89
1176,The Hood,2020/07/13,Coffee,4.37
1177,The Hood,2020/07/13,Pastry,7.49
1178,The Hood,2020/07/13,Bread,5.92
1179,The Hood,2020/07/13,Pastry,7.49
1180,The Hood,2020/07/13,Pastry,7.49
1181,The Hood,2020/07/13,Bread,5.92
1182,The Hood,2020/07/13,Bread,5.92
1183,The Hood,2020/07/13,Cake,8.73
1184,The Hood,2020/07/13,Pastry,7.49
1185,The Hood,2020/07/13,Cake,8.73
1186,The Hood,2020/07/13,Coffee,4.37
1187,The Hood,2020/07/13,Jam,12.89
1188,The Hood,2020/07/13,Bread,5.92
1189,The Hood,2020/07/13,Bread,5.92
1190,Dr Claw,2020/07/14,Coffee,4.37
1191,Dr Claw,2020/07/14,Pastry,7.49
1192,Dr Claw,2020/07/14,Jam,12.89
1193,Dr Claw,2020/07/14,Bread,5.92
1194,Dr Claw,2020/07/14,Tea,3.29
1195,Dr Claw,2020/07/14,Tea,3.29
1196,Dr Claw,2020/07/14,Tea,3.29
1197,Dr Claw,2020/07/14,Tea,3.29
1198,Dr Claw,2020/07/14,Bread,5.92
1199,Dr Claw,2020/07/14,Tea,3.29
1200,Dr Claw,2020/07/14,Bread,5.92
1201,Dr Claw,2020/07/14,Bread,5.92
1202,Dr Claw,2020/07/14,Pastry,7.49
1203,Dr Claw,2020/07/14,Tea,3.29
1204,Dr Claw,2020/07/14,Pastry,7.49
1205,Dr Claw,2020/07/14,Jam,12.89
1206,Dr Claw,2020/07/14,Tea,3.29
1207,Dr Claw,2020/07/14,Coffee,4.37
1208,Dr Claw,2020/07/14,Tea,3.29
1209,Dr Claw,2020/07/14,Cake,8.73
1210,Dr Claw,2020/07/14,Jam,12.89
1211,Dr Claw,2020/07/14,Pastry,7.49
1212,Dr Claw,2020/07/14,Pastry,7.49
1213,Dr Claw,2020/07/14,Pastry,7.49
1214,Dr Claw,2020/07/14,Bread,5.92
1215,Dr Claw,2020/07/14,Jam,12.89
1216,Dr Claw,2020/07/14,Tea,3.29
1217,Dr Claw,2020/07/14,Tea,3.29
1218,Dr Claw,2020/07/14,Tea,3.29
1219,Dr Claw,2020/07/14,Bread,5.92
1220,Dr Claw,2020/07/14,Cake,8.73
1221,Dr Claw,2020/07/14,Tea,3.29
1222,Dr Claw,2020/07/14,Cake,8.73
1223,Dr Claw,2020/07/14,Tea,3.29
1224,Dr Claw,2020/07/14,Cake,8.73
1225,Dr Claw,2020/07/14,Bread,5.92
1226,Dr Claw,2020/07/14,Bread,5.92
1227,Dr Claw,2020/07/14,Cake,8.73
1228,Dr Claw,2020/07/14,Coffee,4.37
1229,Dr Claw,2020/07/14,Coffee,4.37
1230,Dr Claw,2020/07/14,Coffee,4.37
1231,Dr Claw,2020/07/14,Bread,5.92
1232,Ariana,2020/07/15,Pastry,7.49
